simp_word,trad_word,freq,pinyin
樊记肉加馍,樊記肉加饃,3,fan ji rou jia mo
太子参百合田鸡汤,太子參百合田雞湯,3,tai zi can bai he tian ji tang
宫廷小窝头,宮廷小窩頭,3,gong ting xiao wo tou
麻辣冬笋,麻辣冬筍,3,ma la dong sun
荷包圆子,荷包圓子,3,he bao yuan zi
合菜盖被,合菜蓋被,3,he cai gai bei
茄子三明治,茄子三明治,3,qie zi san ming zhi
甘草抗氧化物,甘草抗氧化物,3,gan cao kang yang hua wu
南瓜蒸肉,南瓜蒸肉,3,nan gua zheng rou
紫萝牛肉,紫蘿牛肉,3,zi luo niu rou
四宝上汤,四寶上湯,3,si bao shang tang
苹果菠萝生姜汁,蘋果菠蘿生薑汁,3,ping guo bo luo sheng jiang zhi
雪花鱼肚,雪花魚肚,3,xue hua yu du
棠花吐蕊,棠花吐蕊,3,tang hua tu rui
鱼云酥,魚雲酥,3,yu yun su
四季美小笼汤包,四季美小籠湯包,3,si ji mei xiao long tang bao
烩乌龟蛋,燴烏龜蛋,3,hui wu gui dan
蜜汁三文鱼,蜜汁三文魚,3,mi zhi san wen yu
小葱烧财鱼,小蔥燒財魚,3,xiao cong shao cai yu
蜜饯龙眼,蜜餞龍眼,3,mi jian long yan
白蜜黄螺,白蜜黃螺,3,bai mi huang luo
鸡蛋包藕,雞蛋包藕,3,ji dan bao ou
鸡肠饼,雞腸餅,3,ji chang bing
烙饼拌汤,烙餅拌湯,3,lao bing ban tang
豆苗虾仁,豆苗蝦仁,3,dou miao xia ren
网油凤肝卷,網油鳳肝卷,3,wang you feng gan juan
馄饨香蕉卷,餛飩香蕉卷,3,hun tun xiang jiao juan
宜宾肺片,宜賓肺片,3,yi bin fei pian
红喜包,紅喜包,3,hong xi bao
百果馅酒酿圆子,百果餡酒釀圓子,3,bai guo xian jiu niang yuan zi
泡椒鸡片,泡椒雞片,3,pao jiao ji pian
香酥竹荪鱼,香酥竹蓀魚,3,xiang su zhu sun yu
甜薯羹,甜薯羹,2,tian shu geng
桂花白糖饼,桂花白糖餅,2,gui hua bai tang bing
凤庆粑粑卷,鳳慶粑粑卷,2,feng qing ba ba juan
橘露汤圆,橘露湯圓,2,ju lu tang yuan
温州黄汤茶,溫州黃湯茶,2,wen zhou huang tang cha
黑加仑红,黑加侖紅,2,hei jia lun hong
香辣腌制料,香辣醃製料,2,xiang la yan zhi liao
荞蕨象生梨,蕎蕨象生梨,2,qiao jue xiang sheng li
金牌猪手王,金牌豬手王,2,jin pai zhu shou wang
担担鸡,擔擔雞,2,dan dan ji
萨其马桃,薩其馬桃,2,sa qi ma tao
花雕醉虾,花雕醉蝦,2,hua diao zui xia
鸡肉沙拉口袋饼,雞肉沙拉口袋餅,2,ji rou sha la kou dai bing
哈尔滨风干口条,哈爾濱風乾口條,2,ha er bin feng gan kou tiao
狍子脊,狍子脊,2,pao zi ji
欢心美,歡心美,2,huan xin mei
高桥松糕,高橋鬆糕,2,gao qiao song gao
韭菜馃,韭菜餜,2,jiu cai guo
茶熏八爪鱼,茶燻八爪魚,2,cha xun ba zhao yu
水晶团子,水晶糰子,2,shui jing tuan zi
炸蚕蛹鸡,炸蠶蛹雞,2,zha can yong ji
西班牙土豆煎蛋,西班牙土豆煎蛋,2,xi ban ya tu dou jian dan
花生大枣猪蹄汤,花生大棗豬蹄湯,2,hua sheng da zao zhu ti tang
烤牌子,烤牌子,2,kao pai zi
鱼腥草蒸鸡,魚腥草蒸雞,2,yu xing cao zheng ji
老汤黄狗猪头肉,老湯黃狗豬頭肉,2,lao tang huang gou zhu tou rou
葱爆兔肉,蔥爆兔肉,2,cong bao tu rou
烧鸡丁辣子,燒雞丁辣子,2,shao ji ding la zi
锅盔辣子,鍋盔辣子,2,guo kui la zi
三丝驼峰,三絲駝峯,2,san si tuo feng
贵妃松花饼,貴妃松花餅,2,gui fei song hua bing
猪耳朵面,豬耳朵面,2,zhu er duo mian
干巴月饼,乾巴月餅,2,gan ba yue bing
良友橄榄,良友橄欖,2,liang you gan lan
糖醋嫩藕,糖醋嫩藕,2,tang cu nen ou
八宝桂鱼,八寶桂魚,2,ba bao gui yu
红枣红糖煮南瓜,紅棗紅糖煮南瓜,2,hong zao hong tang zhu nan gua
路南乳扇,路南乳扇,2,lu nan ru shan
干锅青笋腊肉,乾鍋青筍臘肉,2,gan guo qing sun la rou
老竹大方茶,老竹大方茶,2,lao zhu da fang cha
糖熘鲤鱼,糖熘鯉魚,2,tang liu li yu
宝箱豆腐,寶箱豆腐,2,bao xiang dou fu
蜜饯菱角,蜜餞菱角,2,mi jian ling jiao
红烧浮皮,紅燒浮皮,2,hong shao fu pi
西兰花浓汤,西蘭花濃湯,2,xi lan hua nong tang
北杏参地老鸭汤,北杏參地老鴨湯,2,bei xing can di lao ya tang
路易歌德,路易歌德,2,lu yi ge de
滨州锅子饼,濱州鍋子餅,2,bin zhou guo zi bing
红枣炖梨,紅棗燉梨,2,hong zao dun li
煎豆腐鱼烙,煎豆腐魚烙,2,jian dou fu yu lao
云耳西芹炒肉片,雲耳西芹炒肉片,2,yun er xi qin chao rou pian
金腿鲫鱼,金腿鯽魚,2,jin tui ji yu
沙锅散丹,沙鍋散丹,2,sha guo san dan
香烹狍脊,香烹狍脊,2,xiang peng pao ji
大顺斋糕点厂,大順齋糕點廠,2,da shun zhai gao dian chang
锥栗罐头,錐慄罐頭,2,zhui li guan tou
红油抄手酱,紅油抄手醬,2,hong you chao shou jiang
山药煮豆腐,山藥煮豆腐,2,shan yao zhu dou fu
番茄泡蛋汤,番茄泡蛋湯,2,fan qie pao dan tang
葱辣鱼条,蔥辣魚條,2,cong la yu tiao
莲茸层层酥,蓮茸層層酥,2,lian rong ceng ceng su
李锦记草菇老抽,李錦記草菇老抽,2,li jin ji cao gu lao chou
长寿龙须面,長壽龍鬚麪,2,chang shou long xu mian
绿芦笋罐头,綠蘆筍罐頭,2,lv lu sun guan tou
炒良乡栗子,炒良鄉栗子,2,chao liang xiang li zi
八宝肉辣子,八寶肉辣子,2,ba bao rou la zi
云南油茶,雲南油茶,2,yun nan you cha
腰果芹心,腰果芹心,2,yao guo qin xin
拔丝蜜桔,拔絲蜜桔,2,ba si mi ju
炝炒包菜,熗炒包菜,2,qiang chao bao cai
果酱咖啡,果醬咖啡,2,guo jiang ka fei
铁板泥鳅,鐵板泥鰍,2,tie ban ni qiu
上海油鸡,上海油雞,2,shang hai you ji
李锦记幼滑虾酱,李錦記幼滑蝦醬,2,li jin ji you hua xia jiang
砂锅三味,砂鍋三味,2,sha guo san wei
酸奶戚风,酸奶戚風,2,suan nai qi feng
金色咖啡茶,金色咖啡茶,2,jin se ka fei cha
破酥缸炉,破酥缸爐,2,po su gang lu
绩溪菜糕,績溪菜糕,2,ji xi cai gao
玉面葫芦,玉面葫蘆,2,yu mian hu lu
山城棒棒鸡,山城棒棒雞,2,shan cheng bang bang ji
五白糕,五白糕,2,wu bai gao
酸辣三丝,酸辣三絲,2,suan la san si
湘西辣椒,湘西辣椒,2,xiang xi la jiao
白果桂花羹,白果桂花羹,2,bai guo gui hua geng
聚甘油蓖麻醇酯,聚甘油蓖麻醇酯,2,ju gan you bi ma chun zhi
雾洞茶,霧洞茶,2,wu dong cha
淮杞塘虱鱼汤,淮杞塘蝨魚湯,2,huai qi tang shi yu tang
薄荷香糕,薄荷香糕,2,bo he xiang gao
清蒸钳鱼,清蒸鉗魚,2,qing zheng qian yu
凤穿金衣,鳳穿金衣,2,feng chuan jin yi
素臊子面,素臊子面,2,su sao zi mian
红枣酥肉,紅棗酥肉,2,hong zao su rou
艄公号子鱼,艄公號子魚,2,shao gong hao zi yu
青蟹粉丝煲,青蟹粉絲煲,2,qing xie fen si bao
牡蛎蒸米饭,牡蠣蒸米飯,2,mu li zheng mi fan
五香脆皮鸡,五香脆皮雞,2,wu xiang cui pi ji
芝麻肉片,芝麻肉片,2,zhi ma rou pian
抗坏血酸磷酸酯镁,抗壞血酸磷酸酯鎂,2,kang huai xue suan lin suan zhi mei
脆皮咕噜肉,脆皮咕嚕肉,2,cui pi gu lu rou
香酥山药,香酥山藥,2,xiang su shan yao
玉兰花糕,玉蘭花糕,2,yu lan hua gao
猪油夹沙球,豬油夾沙球,2,zhu you jia sha qiu
过桥牛百叶,過橋牛百葉,2,guo qiao niu bai ye
一品配方,一品配方,2,yi pin pei fang
天山烘绿,天山烘綠,2,tian shan hong lv
麻辣鳝片,麻辣鱔片,2,ma la shan pian
疙瘩油茶,疙瘩油茶,2,ge da you cha
纸包三鲜,紙包三鮮,2,zhi bao san xian
牛膝蹄筋,牛膝蹄筋,2,niu xi ti jin
明顺斋什锦烧饼,明順齋什錦燒餅,2,ming shun zhai shi jin shao bing
陆家浜糖枣,陸家浜糖棗,2,lu jia bang tang zao
荣华麻香酥,榮華麻香酥,2,rong hua ma xiang su
藏式面条,藏式麪條,2,cang shi mian tiao
敬奉环浆,敬奉環漿,2,jing feng huan jiang
绿茶软糖,綠茶軟糖,2,lv cha ruan tang
五香腰果,五香腰果,2,wu xiang yao guo
四喜鱼卷,四喜魚卷,2,si xi yu juan
花盏龙眼,花盞龍眼,2,hua zhan long yan
知味斋水爆肚,知味齋水爆肚,2,zhi wei zhai shui bao du
煸馅水饺,煸餡水餃,2,bian xian shui jiao
醋拌莲藕,醋拌蓮藕,2,cu ban lian ou
高维苏肠,高維蘇腸,2,gao wei su chang
巴国玉米糕,巴國玉米糕,2,ba guo yu mi gao
西梅酿羊排,西梅釀羊排,2,xi mei niang yang pai
甜艾团,甜艾團,2,tian ai tuan
满天香贯香寸,滿天香貫香寸,2,man tian xiang guan xiang cun
五香牛筋斗,五香牛筋斗,2,wu xiang niu jin dou
鲍汁百龄菇,鮑汁百齡菇,2,bao zhi bai ling gu
红椒爆鲜虾,紅椒爆鮮蝦,2,hong jiao bao xian xia
牛奶煮平菇,牛奶煮平菇,2,niu nai zhu ping gu
洋烧排骨,洋燒排骨,2,yang shao pai gu
雷家豆腐元子,雷家豆腐元子,2,lei jia dou fu yuan zi
红酒牛腩,紅酒牛腩,2,hong jiu niu nan
金腿脊梅炖腰酥,金腿脊梅燉腰酥,2,jin tui ji mei dun yao su
百合冰咖啡,百合冰咖啡,2,bai he bing ka fei
松脆海蜇皮,鬆脆海蜇皮,2,song cui hai zhe pi
清炒鸭掌,清炒鴨掌,2,qing chao ya zhang
蟹黄大生翅,蟹黃大生翅,2,xie huang da sheng chi
油浸鲳鱼,油浸鯧魚,2,you jin chang yu
巧克力收蛋泡盏,巧克力收蛋泡盞,2,qiao ke li shou dan pao zhan
西红柿肉片汤,西紅柿肉片湯,2,xi hong shi rou pian tang
蟹黄扒芦笋,蟹黃扒蘆筍,2,xie huang ba lu sun
狗仔粉,狗仔粉,2,gou zai fen
栗子焖羊肉,栗子燜羊肉,2,li zi men yang rou
尧王饼,堯王餅,2,yao wang bing
红茶海绵蛋糕,紅茶海綿蛋糕,2,hong cha hai mian dan gao
茄汤焗香鸡,茄湯焗香雞,2,jia tang ju xiang ji
鹌鹑枸杞粥,鵪鶉枸杞粥,2,an chun gou qi zhou
滑肉烩鲜竹,滑肉燴鮮竹,2,hua rou hui xian zhu
焚香入宴,焚香入宴,2,fen xiang ru yan
漆蜡妙食,漆蠟妙食,2,qi la miao shi
银耳雪梨柚子蜜,銀耳雪梨柚子蜜,2,yin er xue li you zi mi
炖豆腐猪蹄香菇,燉豆腐豬蹄香菇,2,dun dou fu zhu ti xiang gu
煎金钱牛柳,煎金錢牛柳,2,jian jin qian niu liu
冻豆腐金针,凍豆腐金針,2,dong dou fu jin zhen
清明艾饺,清明艾餃,2,qing ming ai jiao
金樱子杜仲煲猪尾,金櫻子杜仲煲豬尾,2,jin ying zi du zhong bao zhu wei
金针菇肉丝汤,金針菇肉絲湯,2,jin zhen gu rou si tang
长崎蜂蜜蛋糕,長崎蜂蜜蛋糕,2,chang qi feng mi dan gao
什锦水果羹,什錦水果羹,2,shi jin shui guo geng
蜜桂花生糖,蜜桂花生糖,2,mi gui hua sheng tang
清炖开凌梭,清燉開凌梭,2,qing dun kai ling suo
金狮绣球,金獅繡球,2,jin shi xiu qiu
果汁煎肉脯,果汁煎肉脯,2,guo zhi jian rou pu
炝豆腐,熗豆腐,2,qiang dou fu
麻麻豆豆,麻麻豆豆,2,ma ma dou dou
烩金银丝,燴金銀絲,2,hui jin yin si
红茶饼干,紅茶餅乾,2,hong cha bing gan
青椒炒子鸡,青椒炒子雞,2,qing jiao chao zi ji
迟菜心滚肉片汤,遲菜心滾肉片湯,2,chi cai xin gun rou pian tang
香肠芥兰,香腸芥蘭,2,xiang chang jie lan
一品鲳鱼,一品鯧魚,2,yi pin chang yu
归参山药猪腰,歸參山藥豬腰,2,gui can shan yao zhu yao
八宝蛋炸食,八寶蛋炸食,2,ba bao dan zha shi
奶油菠萝冻,奶油菠蘿凍,2,nai you bo luo dong
秘制国药中华鳖,祕製國藥中華鱉,2,mi zhi guo yao zhong hua bie
香蕉芝士蛋糕,香蕉芝士蛋糕,2,xiang jiao zhi shi dan gao
猪头方肉,豬頭方肉,2,zhu tou fang rou
蜜瓜螺头鸡汤,蜜瓜螺頭雞湯,2,mi gua luo tou ji tang
砂仁糕,砂仁糕,2,sha ren gao
什锦多维玉米面粥,什錦多維玉米麪粥,2,shi jin duo wei yu mi mian zhou
玉溪水晶蜜饯,玉溪水晶蜜餞,2,yu xi shui jing mi jian
河曲红果,河曲紅果,2,he qu hong guo
灰树花保健饮料,灰樹花保健飲料,2,hui shu hua bao jian yin liao
梧州月饼,梧州月餅,2,wu zhou yue bing
核桃香脆,核桃香脆,2,he tao xiang cui
普米饭肠,普米飯腸,2,pu mi fan chang
一主六配,一主六配,2,yi zhu liu pei
李锦记蒸鱼豆豉,李錦記蒸魚豆豉,2,li jin ji zheng yu dou chi
香蕉果炸,香蕉果炸,2,xiang jiao guo zha
糖醋蜜肉,糖醋蜜肉,2,tang cu mi rou
嘉兴鲜肉粽子,嘉興鮮肉糉子,2,jia xing xian rou zong zi
公爵樱桃,公爵櫻桃,2,gong jue ying tao
酒香椒盐肘子,酒香椒鹽肘子,2,jiu xiang jiao yan zhou zi
生烧筋尾舌,生燒筋尾舌,2,sheng shao jin wei she
三涧料酒,三澗料酒,2,san jian liao jiu
红茶法式薄饼,紅茶法式薄餅,2,hong cha fa shi bao bing
软脂糕,軟脂糕,2,ruan zhi gao
济南蜜三刀,濟南蜜三刀,2,ji nan mi san dao
十二酸乙酯,十二酸乙酯,2,shi er suan yi zhi
锅熠银鱼,鍋熠銀魚,2,guo yi yin yu
党参麦冬瘦肉汤,黨蔘麥冬瘦肉湯,2,dang shen mai dong shou rou tang
木瓜粟米花生生鱼汤,木瓜粟米花生生魚湯,2,mu gua su mi hua sheng sheng yu tang
回手面,回手面,2,hui shou mian
洋葱炒鳝糊,洋蔥炒鱔糊,2,yang cong chao shan hu
桂花橄榄,桂花橄欖,2,gui hua gan lan
金柑桔饼,金柑桔餅,2,jin gan ju bing
奶酪软糖,奶酪軟糖,2,nai lao ruan tang
椰蓉马卡隆,椰蓉馬卡隆,2,ye rong ma ka long
鸿起顺饭馆,鴻起順飯館,2,hong qi shun fan guan
虾枣汤,蝦棗湯,2,xia zao tang
银杏蚬鸭煲,銀杏蜆鴨煲,2,yin xing xian ya bao
香蘑炖鸡,香蘑燉雞,2,xiang mo dun ji
阿胶牛肉汤,阿膠牛肉湯,2,e jiao niu rou tang
金山时雨茶,金山時雨茶,2,jin shan shi yu cha
山珍大叶芹,山珍大葉芹,2,shan zhen da ye qin
香酥蛋塔盅,香酥蛋塔盅,2,xiang su dan ta zhong
渭南时晨包子,渭南時晨包子,2,wei nan shi chen bao zi
万能烤箱,萬能烤箱,2,wan neng kao xiang
干菜擦酥饼,乾菜擦酥餅,2,gan cai ca su bing
蜜辣椒,蜜辣椒,2,mi la jiao
榄仁猪油糕,欖仁豬油糕,2,lan ren zhu you gao
酱爆螺片,醬爆螺片,2,jiang bao luo pian
劲霸牛肉汁,勁霸牛肉汁,2,jin ba niu rou zhi
发面油饼,發麪油餅,2,fa mian you bing
猴头蘑烩凤片,猴頭蘑燴鳳片,2,hou tou mo hui feng pian
风鸡斩肉,風雞斬肉,2,feng ji zhan rou
蛤什蟆汤,蛤什蟆湯,2,ha shen ma tang
稻香春南味食品,稻香春南味食品,2,dao xiang chun nan wei shi pin
银芽韭菜花,銀芽韭菜花,2,yin ya jiu cai hua
小茶糕,小茶糕,2,xiao cha gao
素枣糕,素棗糕,2,su zao gao
江南丸,江南丸,2,jiang nan wan
炒山药泥,炒山藥泥,2,chao shan yao ni
干焙洋芋丝,幹焙洋芋絲,2,gan bei yang yu si
酥炸嫩鸡,酥炸嫩雞,2,su zha nen ji
蓝锭果红,藍錠果紅,2,lan ding guo hong
什锦水果羔,什錦水果羔,2,shi jin shui guo gao
白鹅煨淡菜,白鵝煨淡菜,2,bai e wei dan cai
天津烧肉,天津燒肉,2,tian jin shao rou
西芹鸡肫,西芹雞肫,2,xi qin ji zhun
猪肉烧卖,豬肉燒賣,2,zhu rou shao mai
软炸子鸡,軟炸子雞,2,ruan zha zi ji
桑普莉,桑普莉,2,sang pu li
熊猫蟹肉,熊貓蟹肉,2,xiong mao xie rou
翡翠烧买,翡翠燒買,2,fei cui shao mai
火炙糕,火炙糕,2,huo zhi gao
大花蛋糕,大花蛋糕,2,da hua dan gao
葱油发面饼,蔥油發麪餅,2,cong you fa mian bing
熬黄花鱼,熬黃花魚,2,ao huang hua yu
椰香红豆糕,椰香紅豆糕,2,ye xiang hong dou gao
葱油草菇,蔥油草菇,2,cong you cao gu
水晶菊花酥,水晶菊花酥,2,shui jing ju hua su
百子冬瓜,百子冬瓜,2,bai zi dong gua
高丽香蕉,高麗香蕉,2,gao li xiang jiao
金华豆豉,金華豆豉,2,jin hua dou chi
去皮番茄罐头,去皮番茄罐頭,2,qu pi fan qie guan tou
澳大利亚的芒果,澳大利亞的芒果,2,ao da li ya de mang guo
鱼香酥青豆,魚香酥青豆,2,yu xiang su qing dou
常州德泰恒,常州德泰恆,2,chang zhou de tai heng
基斯乐,基斯樂,2,ji si le
麻心元宵,麻心元宵,2,ma xin yuan xiao
烤牛骨,烤牛骨,2,kao niu gu
摩利菌,摩利菌,2,mo li jun
核桃葡萄干面包,核桃葡萄乾麪包,2,he tao pu tao gan mian bao
虹桥绿豆糕,虹橋綠豆糕,2,hong qiao lv dou gao
生态咖啡调糖,生態咖啡調糖,2,sheng tai ka fei diao tang
金钱干贝,金錢乾貝,2,jin qian gan bei
五彩牛肉丝,五彩牛肉絲,2,wu cai niu rou si
凉拌茭白,涼拌茭白,2,liang ban jiao bai
沙参心肺汤,沙蔘心肺湯,2,sha shen xin fei tang
龙宫照宝鸭,龍宮照寶鴨,2,long gong zhao bao ya
牛奶千层蛋糕,牛奶千層蛋糕,2,niu nai qian ceng dan gao
冷冻鸭掌,冷凍鴨掌,2,leng dong ya zhang
五味明虾片,五味明蝦片,2,wu wei ming xia pian
紫香乾,紫香乾,2,zi xiang qian
箬叶芝麻糖细卷,箬葉芝麻糖細卷,2,ruo ye zhi ma tang xi juan
薯粉果,薯粉果,2,shu fen guo
烤鱼扇,烤魚扇,2,kao yu shan
落葵红,落葵紅,2,luo kui hong
三鲜龙凤球,三鮮龍鳳球,2,san xian long feng qiu
油酥小水果,油酥小水果,2,you su xiao shui guo
甜辣乾,甜辣乾,2,tian la qian
长寿薄脆,長壽薄脆,2,chang shou bao cui
黑樱桃烧鸭脯,黑櫻桃燒鴨脯,2,hei ying tao shao ya pu
东北一锅出,東北一鍋出,2,dong bei yi guo chu
海带鸭子汤,海帶鴨子湯,2,hai dai ya zi tang
西安包子,西安包子,2,xi an bao zi
柳城云片糕,柳城雲片糕,2,liu cheng yun pian gao
莳萝芦笋三文鱼面,蒔蘿蘆筍三文魚面,2,shi luo lu sun san wen yu mian
椰蓉杏仁饼,椰蓉杏仁餅,2,ye rong xing ren bing
寿字五香大虾,壽字五香大蝦,2,shou zi wu xiang da xia
茄子煮花甲,茄子煮花甲,2,qie zi zhu hua jia
糕粑藕粉,糕粑藕粉,2,gao ba ou fen
糖酱鱼,糖醬魚,2,tang jiang yu
老鸭炖虫草,老鴨燉蟲草,2,lao ya dun chong cao
莲童牌冬瓜条,蓮童牌冬瓜條,2,lian tong pai dong gua tiao
干贝水晶鸡,乾貝水晶雞,2,gan bei shui jing ji
炒鸡米,炒雞米,2,chao ji mi
鲤鱼苦瓜汤,鯉魚苦瓜湯,2,li yu ku gua tang
红扒排翅,紅扒排翅,2,hong ba pai chi
紫桂焖大排,紫桂燜大排,2,zi gui men da pai
虾米笋馃,蝦米筍餜,2,xia mi sun guo
金枪鱼三文治,金槍魚三文治,2,jin qiang yu san wen zhi
泡菜鹅肠,泡菜鵝腸,2,pao cai e chang
百仁全鸭,百仁全鴨,2,bai ren quan ya
川味沸腾鱼,川味沸騰魚,2,chuan wei fei teng yu
玉竹百合猪瘦肉汤,玉竹百合豬瘦肉湯,2,yu zhu bai he zhu shou rou tang
奶油核桃糕,奶油核桃糕,2,nai you he tao gao
苏八件,蘇八件,2,su ba jian
卡布罗尔巴西烤肉,卡布羅爾巴西烤肉,2,ka bu luo er ba xi kao rou
干煸豇豆,乾煸豇豆,2,gan bian jiang dou
猪脊鸡肫粥,豬脊雞肫粥,2,zhu ji ji zhun zhou
芥兰炒香肠,芥蘭炒香腸,2,jie lan chao xiang chang
麻婆豆腐餐厅,麻婆豆腐餐廳,2,ma po dou fu can ting
火鞭牛肉,火鞭牛肉,2,huo bian niu rou
豆芽罐头,豆芽罐頭,2,dou ya guan tou
蛏干烧肉,蟶乾燒肉,2,cheng gan shao rou
凉粉鲫鱼,涼粉鯽魚,2,liang fen ji yu
笨月饼,笨月餅,2,ben yue bing
钱江鲈鱼,錢江鱸魚,2,qian jiang lu yu
手撕火焙鱼,手撕火焙魚,2,shou si huo bei yu
麻蓉炸糕,麻蓉炸糕,2,ma rong zha gao
苁蓉羊肉羹,蓯蓉羊肉羹,2,cong rong yang rou geng
枸杞牛肝汤,枸杞牛肝湯,2,gou qi niu gan tang
酱烧冬瓜条,醬燒冬瓜條,2,jiang shao dong gua tiao
虎皮香肉,虎皮香肉,2,hu pi xiang rou
双仁浮皮,雙仁浮皮,2,shuang ren fu pi
洋参雪耳炖燕窝,洋蔘雪耳燉燕窩,2,yang can xue er dun yan wo
香油膳糊,香油膳糊,2,xiang you shan hu
广州白切鸡,廣州白切雞,2,guang zhou bai qie ji
南通甜包瓜,南通甜包瓜,2,nan tong tian bao gua
罗汉鱼首,羅漢魚首,2,luo han yu shou
网油腰卷,網油腰卷,2,wang you yao juan
川味蟹,川味蟹,2,chuan wei xie
松子黄干糕,松子黃幹糕,2,song zi huang gan gao
肉末洋葱,肉末洋蔥,2,rou mo yang cong
鲜莲炒子鸡,鮮蓮炒子雞,2,xian lian chao zi ji
修水双井茶,修水雙井茶,2,xiu shui shuang jing cha
玛加列,瑪加列,2,ma jia lie
豆鼓肉,豆鼓肉,2,dou gu rou
竹桶粽子,竹桶糉子,2,zhu tong zong zi
白汁甘笋,白汁甘筍,2,bai zhi gan sun
仙度氏咖啡,仙度氏咖啡,2,xian du shi ka fei
酱油嫩鸡,醬油嫩雞,2,jiang you nen ji
油炸卤制花干,油炸滷製花幹,2,you zha lu zhi hua gan
四喜福袋,四喜福袋,2,si xi fu dai
野鸭脯,野鴨脯,2,ye ya pu
糖水洋梨罐头,糖水洋梨罐頭,2,tang shui yang li guan tou
丁果糖,丁果糖,2,ding guo tang
炸鸳鸯嘎渣,炸鴛鴦嘎渣,2,zha yuan yang ga zha
红糖锅盔,紅糖鍋盔,2,hong tang guo kui
川汁鸭掌,川汁鴨掌,2,chuan zhi ya zhang
黄金咖喱角,黃金咖喱角,2,huang jin ga li jiao
薄荷蔬菜沙拉,薄荷蔬菜沙拉,2,bo he shu cai sha la
百叶酥,百葉酥,2,bai ye su
金牛鸭子,金牛鴨子,2,jin niu ya zi
天一坊饭庄,天一坊飯莊,2,tian yi fang fan zhuang
荷花蛋糕,荷花蛋糕,2,he hua dan gao
自酥饼,自酥餅,2,zi su bing
佤族鼠食,佤族鼠食,2,wa zu shu shi
凯司令蛋糕,凱司令蛋糕,2,kai si ling dan gao
双椒烘蛋,雙椒烘蛋,2,shuang jiao hong dan
山楂云卷糕,山楂雲卷糕,2,shan zha yun juan gao
砂锅山海,砂鍋山海,2,sha guo shan hai
白脱核桃,白脫核桃,2,bai tuo he tao
水煮回头鱼,水煮回頭魚,2,shui zhu hui tou yu
巍山粑肉饵丝,巍山粑肉餌絲,2,wei shan ba rou er si
干锅飘香鸡,乾鍋飄香雞,2,gan guo piao xiang ji
家常鸡块,家常雞塊,2,jia chang ji kuai
花茹田鸡,花茹田雞,2,hua ru tian ji
牛肉丝炒芹菜,牛肉絲炒芹菜,2,niu rou si chao qin cai
三色蛋卷,三色蛋卷,2,san se dan juan
肝糕汤,肝糕湯,2,gan gao tang
豆苗炒虾片,豆苗炒蝦片,2,dou miao chao xia pian
香菇豆角,香菇豆角,2,xiang gu dou jiao
李锦记豉油鸡汁,李錦記豉油雞汁,2,li jin ji shi you ji zhi
王婆麻辣鸡,王婆麻辣雞,2,wang po ma la ji
大厨来豆瓣酱,大廚來豆瓣醬,2,da chu lai dou ban jiang
云河段霄,雲河段霄,2,yun he duan xiao
枣泥米糕,棗泥米糕,2,zao ni mi gao
荞面包子,蕎麪包子,2,qiao mian bao zi
吗啉脂肪酸盐果蜡,嗎啉脂肪酸鹽果蠟,2,ma lin zhi fang suan yan guo la
红烧鸭翅,紅燒鴨翅,2,hong shao ya chi
干锅野猪肉,乾鍋野豬肉,2,gan guo ye zhu rou
豉椒墨鱼球,豉椒墨魚球,2,shi jiao mo yu qiu
脆青梅,脆青梅,2,cui qing mei
白汁菜心,白汁菜心,2,bai zhi cai xin
赤小豆粟米须生鱼汤,赤小豆粟米鬚生魚湯,2,chi xiao dou su mi xu sheng yu tang
太子参无花果瘦肉汤,太子參無花果瘦肉湯,2,tai zi can wu hua guo shou rou tang
面筋萨其马,麪筋薩其馬,2,mian jin sa qi ma
大蛋散,大蛋散,2,da dan san
原盅炖北菇,原盅燉北菇,2,yuan zhong dun bei gu
八宝糯米鸡,八寶糯米雞,2,ba bao nuo mi ji
青椒豇豆,青椒豇豆,2,qing jiao jiang dou
大厨来蒜蓉辣椒酱,大廚來蒜蓉辣椒醬,2,da chu lai suan rong la jiao jiang
荷叶米粉鸡,荷葉米粉雞,2,he ye mi fen ji
丝瓜白菜猪瘦肉汤,絲瓜白菜豬瘦肉湯,2,si gua bai cai zhu shou rou tang
氽银耳鸭舌,氽銀耳鴨舌,2,tun yin er ya she
刀削油泼面,刀削油潑面,2,dao xiao you po mian
开远甜蕌头,開遠甜蕌頭,2,kai yuan tian lei tou
白炒墨鱼卷,白炒墨魚卷,2,bai chao mo yu juan
猪脾枣米粥,豬脾棗米粥,2,zhu pi zao mi zhou
干贝汤包,乾貝湯包,2,gan bei tang bao
红枣枸杞奶,紅棗枸杞奶,2,hong zao gou qi nai
香草话梅,香草話梅,2,xiang cao hua mei
蜜汁辣黄瓜,蜜汁辣黃瓜,2,mi zhi la huang gua
熬乳茶,熬乳茶,2,ao ru cha
干炸黄雀,幹炸黃雀,2,gan zha huang que
黄鱼鱼肚汤,黃魚魚肚湯,2,huang yu yu du tang
荷包桂花糯,荷包桂花糯,2,he bao gui hua nuo
日式照烧鸡腿,日式照燒雞腿,2,ri shi zhao shao ji tui
李锦记精选老抽,李錦記精選老抽,2,li jin ji jing xuan lao chou
酸奶芝士蛋糕,酸奶芝士蛋糕,2,suan nai zhi shi dan gao
